company,headline,sentiment
American Express Company,"Business Insider
Mike Lindell Says American Express Slashed MyPillow's Credit Line
MyPillow CEO Mike Lindell said that his company has been crippled by American Express's decision to slash its credit line.
.
27 Sept 2023",0.296
American Express Company,"Yahoo Finance
OCC fines American Express $15 million for third-party noncompliance
The Office of the Comptroller of the Currency levied the civil money penalty against American Express National Bank for failing to implement adequate...
.
25 Jul 2023",-0.743
American Express Company,"The Points Guy
What it's like having dinner at the new American Express Centurion New York 55 stories above Manhattan
A meal at Centurion New York - the exclusive club built by American Express in a high-rise in Midtown.
.
12 Jul 2023",0.4588
American Express Company,"AFAR
Earn up to 200K Points With These Record-Breaking Marriott AmEx Credit Card Offers
The premium Marriott Bonvoy Brilliant® American Express® Card is offering up to 200000 points, while the midrange Marriott Bonvoy Bevy™ American Express®...
.
12 Jun 2023",0.3818
American Express Company,"CNBC
AmEx tries to win over grumpy Delta customers with revamped SkyMiles credit cards
American Express rolled out several updates to its Delta SkyMiles credit cards Thursday that will give additional benefits to users.
.
1 Feb 2024",0.891
American Express Company,"The Business Times
American Express forecasts upbeat 2024 profit as credit card spending stays resilient
AMERICAN Express forecast a better-than-expected profit for 2024 on hopes that its affluent customers will be resilient with their spending amid elevated...
.
26 Jan 2024",0.8807
American Express Company,"markets.businessinsider.com
If You Invested $1,000 In American Express Stock When Warren Buffett's Berkshire Hathaway First Invested, You'd Have Over 3.5X Your Money Today
Billionaire investment manager, aka the Oracle of Omaha, and Berkshire Hathaway Chairman and CEO Warren Buffett has been bullish on American Express Company...
.
25 Jan 2024",0.0
American Express Company,"The MileLion
Explained: American Express restrictions on CardUp payments
Want to use an AMEX card for CardUp bill payments? You'll face certain restrictions on payment types. Here's what to know.
.
5 Feb 2024",0.34
American Express Company,"Stocks Down Under
Why American Express is Warren Buffett’s favourite stock
One stock that Buffett has long been fond of investing in is American Express (NYSE:AXP). In this article, we look at why he is a fan of it and why the company...
.
4 Aug 2023",0.6369
American Express Company,"American Express
American Express and Brighton & Hove Albion Foundation Hold Cross-Curriculum Albion Cup event at the American Express Stadium
... Sussex took part in this year's Cross-Curriculum Albion Cup event at the American Express Stadium (the Amex) last week (Wednesday 21 February, 2024).
.
7 Mar 2024",0.0
American Express Company,"The Motley Fool
Here's Why Warren Buffett-Led Berkshire Hathaway Has Held These 2 Dow Dividend Stocks for Over 30 Years
Coke and American Express have beaten the market over the last 35 years, but not by as much as you may think.
.
4 Mar 2024",-0.431
American Express Company,"Malwarebytes
American Express warns customers about third party data breach
American Express has warned affected customers about a breach at a merchant process that leaked account numbers, names, and card expiration dates.
.
5 Mar 2024",-0.4019
American Express Company,"Business Today
We aim to broaden our acceptance in India by offering diverse spending options: Anurag Gupta of American Express
“American Express is at the forefront of digitalisation, providing customers and merchants with ease and convenience. Most of our terminals are also...
.
20 Feb 2024",0.6705
American Express Company,"Investopedia
American Express Stock Hits Record on Strong 2024 Guidance
American Express Co. (Amex) (AXP) shares jumped more than 6% Friday to an all-time high as the credit card and financial services firm posted strong guidance...
.
26 Jan 2024",0.886
American Express Company,"11Alive.com
American Express lounge to open at Hartsfield-Jackson Atlanta International Airport
ATLANTA — American Express is set to open its largest Centurion Lounge at the world's busiest airport, according to a release by the company.
.
13 Feb 2024",0.0
American Express Company,"American Banker
'We are picky': Inside Amex's fintech strategy
American Express has built platforms to help smaller brands quickly bring credit cards to market and for B2B software companies to embed virtual cards.
.
16 Jan 2024",0.6486
American Express Company,"Axis Bank
Press Releases - Axis Bank strengthens partnership with American Express with the launch of the Axis Bank Privilege Credit Card on American Express Network
The Axis Bank Privilege Credit Card on American Express network is packed with a host of attractive benefits such as activation benefit worth INR 5000.
.
20 Dec 2023",0.9666
American Express Company,"YouTube · CNBC Television
American Express CEO Stephen Squeri on lessons of the pandemic, advice from Warren Buffett
American Express CEO Stephen Squeri joins 'Squawk Box' to discuss the lessons learned from the pandemic, what he learned from Warren Buffett, and more.
.
2 Feb 2024",0.0
American Express Company,"PYMNTS.com
American Express Taps NCR Atleos for Surcharge-Free ATM Access
American Express has selected NCR Atleos' Allpoint ATM Network to bring surcharge-free cash access in the U.S. to its business and consumer checking...
.
13 Feb 2024",0.0
American Express Company,"Payments Dive
Amex CEO talks co-brand partnerships after Apple reports
The card issuer's premium designation isn't compatible with all potential card issuing partners, Amex CEO Steve Squeri said Tuesday.
.
6 Dec 2023",0.0
American Express Company,"PYMNTS.com
Amex Aims to Onboard Thousands of Small Australian Merchants
American Express has launched a campaign to increase acceptance of its cards in Australia. The company's OptBlue program is set to onboard “thousands” of.
.
17 Dec 2023",0.7003
American Express Company,"Forbes
Point.me And American Express Introduce Convenient Award Search Tool
Amex and Point.me introduce “Point.me for Membership Rewards.” Eligible cardholders can easily search for award availability with Amex travel partners.
.
11 Mar 2024",0.8555
American Express Company,"American Express
Why Virtual Payments Should be Part of Your Low Carbon Strategy
Should virtual payments be part of your low carbon strategy as a CFO, and could they even save your organisation money?
.
1 Aug 2023",0.0
American Express Company,"Cyber Daily
American Express customers exposed in third-party breach
The world-renowned bank holding company disclosed the incident in a data breach notice filed with the state of Massachusetts this week.
.
5 Mar 2024",-0.0772
American Express Company,"AFAR
An Essential Guide to AmEx Centurion Lounges
The ultimate guide to American Express Centurion Lounges, including the full list of airports that have them and what credit cards you need to access them.
.
28 Jul 2023",0.3818
American Express Company,"The Motley Fool
American Express Stock Rose 30% in 90 Days. Here's Why It's Still Undervalued.
American Express stock has risen sharply in value, but strong fundamentals still beg investors to consider a position.
.
23 Feb 2024",0.6369
American Express Company,"NBC News
‘Real Housewives’ star Erika Jayne sued for $18M over alleged conspiracy with American Express and Secret Service
Christopher Psaila accuses Jayne of intentionally filing for fraudulent refunds through American Express and then bribing a Secret Service agent through her...
.
30 Aug 2023",-0.8402
American Express Company,"PYMNTS.com
Amex and Bank of America Report Rising Card Delinquencies
American Express' delinquency rate rose from 1.3% in October to 1.4% at the end of November, a figure that's still below pre-pandemic levels.
.
17 Dec 2023",0.0
American Express Company,"Billboard
American Express SVP Mary Ellen Jelenek Shares How the Company Supports Women in Music
The seasoned marketing executive reflects on how her experiences in music and entertainment bring fans together.
.
7 Mar 2024",0.7579
American Express Company,"Nairametrics
Access Bank launches the first American Express® cards to be issued in Nigeria
Access Bank has launched two new consumer credit cards: the Access Bank American Express® Gold Card and the metal Platinum® Card.
.
9 Jun 2023",0.4767
American Express Company,"American Express
Checking Accounts | Open Online Checking Account | Amex US
Open an Online Rewards Checking Account with American Express. Earn Rewards & High Interest with No Fees to Open. Open a Personal Checking Account Today.
.
17 Aug 2023",0.7906
American Express Company,"ESG News
American Express Releases 2022-2023 ESG Report
In American Express' 2022-2023 Environmental, Social and Governance Report, the company is highlighting its progress against the core pillars of its ESG...
.
4 Aug 2023",0.4215
American Express Company,"Business Insider
American Express's Monique Herena on 2024: Don't let your ego get in the way of embracing change
She serves as the chief colleague experience officer at American Express. One of her major takeaways from 2023 is that evolution is key.
.
3 Jan 2024",0.0
American Express Company,"Financialexpress
After Hours with Sanjay Khanna, CEO, American Express Banking Corp, India
I spend a lot of time on my mobile for work and leisure, so my go-to gadget would be my mobile and the applications loaded on it.
.
4 Mar 2024",0.0
American Express Company,"Business Wire
American Express Introduces Refreshed U.S. Business Gold Card With Enhanced Benefits and Rewards Built for Business
American Express today introduced the refreshed U.S. American Express Business Gold Card with enhanced ability to earn 4X Membership Rewards points in.
.
3 Oct 2023",0.8779
American Express Company,"Infosecurity Magazine
American Express Warns Credit Card Data Exposed in Third-Party Breach
American Express (Amex) has alerted customers that their credit card details may have been compromised following a third-party data breach.
.
5 Mar 2024",0.5423
American Express Company,"Money Crashers
Hardest Credit Cards to Get Approved For Exclusive Approvals
From the AMEX Black Card to the Coutts World Silk Card favored by royals, these are the best credit cards for elite status and luxury service.
.
15 Nov 2023",0.9382
American Express Company,"Payments Dive
Amex to sell fraud prevention firm Accertify
The card issuer is selling the business, which offers online fraud monitoring services to merchants, to the tech investment firm Accel-KKR.
.
16 Jan 2024",-0.8225
American Express Company,"The Flight Club
American Express, fine vita per le vecchie Alitalia. Arrivano le nuove carte di credito ITA Airways?
Goodbye to Alitalia Amex, persistent rumors of new ITA Airways American Express.
.
20 Jun 2023",0.2023
American Express Company,"Payments Dive
Amex gears up for bigger bank category
Given its asset growth, the card issuer anticipates facing more stringent regulatory requirements and more frequent stress tests.
.
13 Feb 2024",0.2551
American Express Company,"Forbes
Fyle Builds On Credit Card Deals To Target The Small Business Market
New York-based start-up Fyle will today unveil an agreement with American Express that extends its ability to provide small businesses with crucial expenses...
.
6 Feb 2024",0.8225
American Express Company,"American Banker
The Most Powerful Women in Finance: No. 20, Anna Marrs, American Express
Anna Marrs, head of Global Commercial Services for American Express, has found they share one trait in common: ""Whether they're running a media company in New...
.
27 Sept 2023",0.4754
American Express Company,"NerdWallet
AmEx Ends Flexible Social Security Number and ITIN Requirement
As of Aug. 28, 2023, American Express will require a Social Security number or Individual Taxpayer Identification Number from everyone who submits an...
.
28 Aug 2023",0.765
American Express Company,"Finextra Research
AmEx card details exposed in third-party data breach
American Express is writing to customers warning them that their account information may have been compromised in a data breach at a third party service...
.
4 Mar 2024",0.0
American Express Company,"The Tanzania Times
American Express Cards can now be used to draw money from ATMs in Tanzania
You can now withdraw cash from local banks or make payments using American Express Cards anywhere across Tanzania.
.
20 Dec 2023",0.0
American Express Company,"PYMNTS.com
American Express Global Business Travel Simplifies Structure to Reduce Compliance Costs
American Express Global Business Travel has begun eliminating its umbrella partnership-C corporate (UP-C) structure. With the series of transactions it.
.
11 Jul 2023",0.0
American Express Company,"BizBash
Industry Innovators 2023: American Express
""Industry Innovators 2023: 10 Brands Redefining Event Marketing"" is sponsored by Gladiator Productions, a new kind of production company igniting magic in...
.
26 Jun 2023",0.0
American Express Company,"Delaware Business Times
Navient names American Express exec Yowan its new CEO
David Yowan, a member of the Navient board of directors and formerly corporate treasurer for American Express, was appointed president and CEO, effective May...
.
16 May 2023",0.5574
American Express Company,"American Express
How to Decide if It’s Time to Downsize
Many large companies seem to be downsizing their workforce recently in what appears to be a reaction to current economic difficulties. “In times like these,...
.
1 Feb 2024",0.0772
American Express Company,"ZAWYA
American Express Saudi Arabia signs an agreement with Almosafer Business
American Express Saudi Arabia has announced an agreement with Almosafer, Saudi Arabia's leading travel company, to enable corporate clients of Almosafer...
.
28 Jan 2024",0.7506
American Express Company,"NerdWallet
American Express’ Refer a Friend Program: How it Works for Both Parties
American Express' Refer a Friend program is notable for its flexibility in card selection and unique referral bonuses.
.
21 Feb 2024",0.9337
American Express Company,"Business Standard
American Express misses Q4 profit estimates on higher loan loss provisions
American Express missed estimates for fourth-quarter profit on Friday as the credit card giant braced for a jump in potential loan defaults.
.
26 Jan 2024",0.4588
American Express Company,"Bloomberg.com
Amex Plans Luxury Lounge for Newark Airport’s Newest Terminal
American Express Co. is planning to debut a new luxury lounge at Newark Liberty International Airport, part of the credit-card giant's continued push into...
.
12 Sept 2023",0.5267
American Express Company,"Compliance Week
Amex GBT navigates tricky 2022 to win Compliance Program of the Year
The year 2022 was historic for the risk and compliance program at American Express Global Business Travel (Amex GBT) because of the many compliance-related...
.
15 May 2023",0.2732
American Express Company,"ANTARA News
American Express Akan Buka Centurion Lounge Terbesar di Bandara Internasional Hartsfield-Jackson Atlanta
Tanggal 14 Februari, American Express (NYSE: AXP) akan membuka Centurion Lounge baru di Bandara Internasional Hartsfield-Jackson Atlanta (ATL), bandara ...
.
14 Feb 2024",0.0
American Express Company,"Mint
American Express Membership Rewards Credit Card: From rewards to eligibility; all you need to know
The American Express Membership Rewards Credit Card offers a diverse range of exclusive advantages for each transaction. Added perks encompass monthly...
.
18 Dec 2023",0.9477
American Express Company,"The Paypers
American Express Middle East collaborates with Ottu
American Express Middle East has announced its agreement with fintech company Ottu, aiming to provide its card members with an improved shopping experience.
.
14 Feb 2024",0.743
American Express Company,"MarketWatch
American Express, Goldman Sachs, Citigroup's stocks draw downgrades from BMO
American Express Co., Citigroup Inc. and Goldman Sachs Group Inc. marked the largest of six financial firms to draw downgrades at BMO Capital Markets on...
.
10 Jan 2024",0.0
American Express Company,"The Points Guy
Current offer on the American Express Green card
The American Express Green Card, with valuable bonus categories and a strong collection of benefits, now has an elevated bonus offer.
.
19 Aug 2023",0.9432
American Express Company,"peopleofcolorintech.com
Neon Money Club Is The First Black-Owned Tech Company To Have Its Own Amex Card
Neon Money Club has become the first Black-owned technology company to establish an American Express Cream Card.
.
3 Nov 2023",0.0
American Express Company,"Singapore Economic Development Board (EDB)
American Express expands Singapore Decision Science Center of Excellence
lobal integrated payments company American Express has expanded its Decision Science Center of Excellence (CoE) in Singapore, further anchoring its...
.
9 Nov 2023",0.8625
American Express Company,"The MileLion
American Express Cards increasing FCY transaction fee to 3.25%
From 1 October 2023, American Express will be hiking its FCY transaction fee to 3.25%, ending the era of sub-3% fees in Singapore.
.
16 Aug 2023",0.0
American Express Company,"PYMNTS.com
Spain's BBVA Remains Optimistic About Hostile Takeover of Sabadell
US District Judge Nicholas Garaufis certified a class of debit card users in nearly a dozen states, allowing them to pursue class-action claims against...
.
10 Jan 2024",-0.0772
American Express Company,"MarketWatch
Lower interest rates fuel prospects for American Express in stock upgrade, along with three lease-to-own companies
In addition, falling interest rates “have a slight benefit” to American Express due to better funding costs for charge-card receivables without yield impacts.
.
2 Jan 2024",0.8074
American Express Company,"S&P Global
Average net charge-off rate trends higher for 6 major US card issuers in August
The average annualized net charge-off rate for the six major US credit card issuers rose sharply in August, with credit metrics moving closer to pre-pandemic...
.
22 Sept 2023",0.6369
American Express Company,"BizBash
How American Express Supports This Local Community Through Golf
The global financial company's eponymous tournament combines concerts and charitable giving to help the Coachella Valley.
.
5 Feb 2024",0.8519
American Express Company,"Newswire.ca
American Express Canada doubles down on Membership Rewards and winds down its AIR MILES co-brand partnership
American Express Canada is doubling down on its Membership Rewards program and ending its partnership with AIR MILES.
.
4 Jul 2023",0.7351
American Express Company,"The Points Guy
Why I love the Hilton Aspire card from Amex — and I'm determined to make it work even harder
The Hilton Aspire American Express card comes with valuable perks like top-tier Diamond status, up to $500 in statement credits and incredible earning...
.
18 Sept 2023",0.9442
American Express Company,"The Points Guy
Get onboard credit and more when you book through the American Express Cruise Privileges Program
The Amex Cruise Privileges Program provides onboard credit and amenities on select cruises of five nights or more to Platinum and Centurion cardholders.
.
19 Aug 2023",0.8555
American Express Company,"American Banker
American Express CEO bullish on small businesses despite slow growth
Amex CEO Steve Squeri says the company is waiting for a small business recovery. Four years after the pandemic hit, many small businesses are still trying to...
.
26 Jan 2024",-0.2924
American Express Company,"Payments Dive
Amex cardholder data exposed in merchant processor hack
The point-of-sale attack on a merchant processor may have compromised account information of the company's cardholders, Amex said in a state regulatory filing.
.
5 Mar 2024",-0.5267
American Express Company,"ThinkAdvisor
Vanguard, Amex Ending INVEST Financial Advice Service
Vanguard Group is ending its INVEST for Amex by Vanguard financial advice service for American Express US card members less than two years after announcing the...
.
1 Dec 2023",0.0
American Express Company,"PYMNTS.com
Amex Global Business Travel Sees Big Wins in Small Business Spend Management
American Express Global Business Travel's (Amex GBT) reported $2.2 billion in “new wins” for the fiscal year 2023 from small businesses.
.
5 Mar 2024",0.5719
American Express Company,"Times of India
American Express scouts for tech partners in India amid heightened competition in payments business
Credit card major American Express is exploring options to onboard third-party technology partners to drive in efficiencies and strengthen brand presence in...
.
18 May 2023",0.7579
American Express Company,"The Herald - Breaking news.
Nedbank partners American Express
Nedbank Zimbabwe has partnered with American Express (AMEX) in an agreement that allows the bank to acquire merchants, enabling international American...
.
2 Aug 2023",0.4939
American Express Company,"Bloomberg
American Express Says Christophe Le Caillec to Replace Jeff Campbell as CFO
American Express Co. said Christophe Le Caillec will succeed Jeff Campbell as chief financial officer in August.
.
27 Jun 2023",0.4939
American Express Company,"American Express
Supplier Payments: 5 Ways to Streamline Payment Processing
Automation, ACH transfers, credit card payments, savvy payment timing, and negotiating better terms are all ways you can streamline payment processes.
.
1 Feb 2024",0.6705
American Express Company,"American Express
We caught up with some of the artists in Miami to learn more about their inspiring work and process:
Artist: Kumkum Fernando, Multimedia Artist from Sri Lanka. What toy did you reimagine? Fernando: I had the privilege of creating 'Tomorrow,' a hand-painted...
.
15 Dec 2023",0.7759
American Express Company,"Biometric Update
American Express adds face and fingerprint biometrics for online transactions
American Express announced it is adding face and fingerprint recognition to SafeKey to meet regulatory requirements and securely streamline online checkout.
.
6 Oct 2023",0.34
American Express Company,"Cleary Gottlieb
Amex to Sell Accertify | News
Cleary Gottlieb is representing American Express in its sale of Accertify Inc. (Accertify) to Accel-KKR. The transaction signed on January 14, 2024.
.
17 Jan 2024",0.0
American Express Company,"PR Newswire
Skipify & Amex team up to elevate Shopper Experience at Checkout
PRNewswire/ -- Skipify, a fintech company redefining the checkout experience, has teamed up with American Express to connect Amex U.S. Consumer Members'...
.
1 Aug 2023",0.0
American Express Company,"Open Banking Expo
American Express’ Pay with Bank Transfer unveils first utilities sector partner
American Express' Open Banking solution, 'Pay with Bank Transfer' (PwBT), has formed its first partnership with a utilities company, OVO Energy.
.
10 Jan 2024",0.3818
American Express Company,"Daily Mail
American Express credit cards EXPOSED in third-party data breach
American Express is alerting customers about a data breach in which hackers accessed personal credit card information through a third-party merchant processor.
.
5 Mar 2024",0.4883
American Express Company,"Forbes
Apple, American Express Led The Way For Buffett In 2023
Only Apple and American Express outperformed the S&P 500 last year. Let's take a closer look to see what impacted the two companies.
.
12 Jan 2024",0.0
American Express Company,"Bloomberg.com
Amex, Delta Unveil Credit Cards With New Perks, Higher Fees
American Express Co. and Delta Air Lines Inc. are revamping their co-branded credit cards to offer new rewards and benefits that target both frequent fliers...
.
1 Feb 2024",0.872
American Express Company,"Mint
Diwali 2023: How to maximise reward points and other benefits on American Express credit cards
American Express has rolled out a festive spend-based offer and a Reward Multiplier (RM) platform spend-based offer. You can club these offer benefits with...
.
1 Nov 2023",0.9531
American Express Company,"PYMNTS.com
Amex Integrates Virtual Cards With Business Travel Platform
The collaboration, announced Monday (Mar. 4), lets businesses issue a virtual card for their employees via American Express Global Business Travel's (Amex GBT)...
.
4 Mar 2024",0.0
American Express Company,"The Motley Fool
People Think Visa Is the Largest Credit Card Company in the World. But Another One Makes Much, Much More Revenue.
American Express' trailing-12-month (TTM) revenue of $60 billion is almost double Visa's TTM revenue of $33 billion.
.
1 Feb 2024",-0.0387
American Express Company,"Bloomberg
American Express Centurion Teams Up With Top Rolex Retailer for Collector Perks
A new “Centurion Watch Program” will offer US cardholders VIP access to the experts and services offered by Watches of Switzerland.
.
25 Jan 2024",0.7034
American Express Company,"WGRZ
Unknown Stories of WNY: Wells Fargo, American Express, Pony Express all had roots in Buffalo
The financial giants were started by a partnership which included the future Queen City mayor.
.
25 Jul 2023",0.25
American Express Company,"NerdWallet
American Express Business Edge Review 2024: Is It Worth It?
The American Express Business Edge is a low-fee credit card option for small businesses. Cardholders can earn 3x Membership Rewards points on business...
.
1 Jan 2024",0.765
American Express Company,"British Airways Media Centre
British Airways partners with American Express presents BST festival
British Airways announced as Official Partner for the iconic festival, bringing unique activations and experiences for festival-goers. American Express...
.
17 May 2023",0.7506
American Express Company,"American Express
The Importance of Duty of Care to Big Businesses
Duty of care in hospitality is the legal and ethical responsibility to ensure guests' and employees' safety, well-being, and security.
.
29 Feb 2024",0.9612
American Express Company,"PYMNTS.com
American Express Adds External Accounts Integration to Digital Cash Flow Management Hub
American Express has added external accounts integration to its digital cash flow management hub, American Express Business Blueprint. This is one of.
.
26 Sept 2023",0.0
American Express Company,"Business Standard
Axis Bank users can now enjoy benefits of the American Express Network
The Axis Bank Privilege Credit Card on American Express network is packed with a host of attractive benefits such as activation benefit worth Rs 5000 and two...
.
20 Dec 2023",0.9601
American Express Company,"PhocusWire
Point.me announces American Express partnership
American Express card members will be able to use Point.me, a PhocusWire Hot 25 Travel Startup for 2024, to search for reward flights.
.
11 Mar 2024",0.5719
American Express Company,"Seeking Alpha
American Express Is A Buy In 2024 (NYSE:AXP)
American Express: A successful financial company with strong sales and earnings growth, targeting premium customers and expanding internationally for future...
.
27 Feb 2024",0.8658
American Express Company,"VentureBeat
AmEx is experimenting cautiously with generative AI for fintech
AmEx Digital Labs is currently exploring ways LLMs could be used “behind the scenes” to analyze the feedback and inquiries customers provide.
.
29 May 2023",0.0
American Express Company,"The Points Guy
How to maximize the International Airline Program
The American Express International Airline Program is a lesser-known benefit for cardholders of The Platinum Card® from American Express, The Business...
.
30 Aug 2023",0.4588
American Express Company,"Campaign
Dentsu appoints creatives to lead American Express UK account
Dentsu Creative UK has appointed creative directors Darren Urquhart and Tom Smith to lead the American Express account.
.
8 Dec 2022",0.7003
American Express Company,"Banking Day
Cardholder growth drives bottom line recovery for AMEX
American Express' Australian business delivered one of its strongest years of growth in 2022, as demand for its charge card and consumer loan products soared...
.
27 Apr 2023",0.765
American Express Company,"American Express
Can You Use ‘Buy Now, Pay Later’ for Flights?
Buy now, pay later solutions allow travelers to pay for flights in fixed installments. Learn how these plans can add flexibility to how you pay for your...
.
12 Jan 2023",0.34
American Express Company,"American Express
American-Express-Ranks-No.-4-on-Best-Workplaces-for-Parents-by-Great-Place-to-Work
American Express has ranked No. 4 on Great Place to Work's list of 2022 Best Workplaces for Parents in the US, marking the company's highest-ever ranking.
.
2 Dec 2022",0.7964
American Express Company,"Fox News
Amex pushed White employees out, promoted Black colleagues to meet racial quotas, lawsuit alleges
The attorney representing a former American Express manager who is suing the company for terminating him because he is White detailed the class-action...
.
31 Aug 2022",-0.0516
American Express Company,"Fox Business
Attorney representing class action against American Express blasts company after it allegedly seeks to dismiss
Attorney representing class action against American Express blasts company after it allegedly seeks to dismiss · Attorney David Pivtorak accused American...
.
30 Oct 2022",-0.296
American Express Company,"Business Wire
American Express and Square Partner to Create First Credit Card for Square Sellers
American Express (NYSE: AXP) and Square announced an expansion of their relationship and plans to launch a new credit card built specifically for Squa.
.
16 Nov 2022",0.743
American Express Company,"Condé Nast Traveler
The Platinum Card® from American Express Review: How I Use It to Upgrade Rooms, Maintain Airline Status, and More
Here's how I make the most of the American Express Platinum card's many benefits—and why it's worth the steep annual fee.
.
14 Sept 2022",0.2263
American Express Company,"PYMNTS.com
Amex: Perks Boost Diner Frequency
Multinational financial services company American Express held its Member Week event, which ended Friday (Oct. 14). The promotions offered $25 statement...
.
14 Oct 2022",0.4019
American Express Company,"Asian Banking & Finance
American Express appoints Marlin Brown as Singapore Country Manager
He was recently the country manager for Thailand. American Express has named Marlin Brown as its new Singapore Country Manager. Brown was most recently the...
.
9 Nov 2022",0.0
American Express Company,"Bisnis.com
Kisah Sukses Warren Buffett Koleksi Saham American Express
Ketertarikan Warren Buffett terhadap American Express dimulai pada 1960-an, yakni saat tren gelombang pertama kredit konsumen melalui bank.
.
30 Jan 2023",0.0
American Express Company,"Bangkok Post
American Express named to Kincentric’s Best Employers Hall of Fame in Thailand
American Express has been named to Kincentric's Best Employers Hall of Fame in Thailand, a recognition earned after winning the annual Best Employer award four...
.
7 Dec 2022",0.9783
American Express Company,"NPR
Major credit card companies are making it easier to track gun sales
Visa is joining Mastercard and American Express in plans to separately categorize sales at gun shops, a change that gun control advocates consider a win.
.
11 Sept 2022",0.4588
American Express Company,"HR Katha
American Express to hire 1,500 software engineers, coders, developers
American Express is hunting for software engineers, coders and developers to fill 1,500 vacancies in its technology division. It has already hired over...
.
21 Sept 2022",0.0
American Express Company,"AFR
Myer brings American Express in for loyalty points
Department store group Myer has struck a new partnership with credit card company American Express which enables Amex cardholders to redeem their loyalty...
.
6 Mar 2023",0.6249
American Express Company,"The Paypers
Timpson, B&M, and EG Group partner with American Express
American Express broadens credit card acceptance in the UK by signing retail companies Timpson, B&M, and EG Group.
.
15 Mar 2023",0.6808
American Express Company,"MarketWatch
American Express Co. stock outperforms market on strong trading day
Shares of American Express Co. AXP. +2.10%. inched 0.70% higher to $174.70 Wednesday, on what proved to be an all-around poor trading session for the stock...
.
22 Feb 2023",0.34
American Express Company,"AFR
ASIC hits Amex with legal action over ‘confusing’ DJs credit cards
American Express is facing allegations from the corporate regulator that credit cards it designed with retailer David Jones confused consumers,...
.
6 Dec 2022",0.5267
American Express Company,"Business Wire
American Express Launches Amex Business Link™, a New Digital B2B Payments Ecosystem for Network Participants
American Express (NYSE:AXP) today announced Amex Business Link™, a new business-to-business (B2B) payments ecosystem for network issuing and acquiring.
.
1 Dec 2022",0.0
American Express Company,"Manhattan University
Stephen J. Squeri ’81,’86 (MBA), Appointed Chair of Manhattan College’s Board of Trustees
Stephen J. Squeri '81,'86 (MBA), chairman and chief executive officer of American Express Co. has been named the new chair of the Manhattan College Board of...
.
2 Mar 2023",0.0772
American Express Company,"Business Wire
American Express Releases 2022 Diversity, Equity & Inclusion (DE&I) Report
American Express (NYSE: AXP) today released its 2022 Diversity, Equity and Inclusion (DE&I) Report highlighting the company's progress in promoting a diverse,...
.
28 Nov 2022",0.6486
American Express Company,"朝日新聞
Court rules Amex must compensate worker demoted after giving birth
The Tokyo High Court has overturned a lower court ruling and backed an employee of American Express International Inc. who had sued her company for demoting...
.
28 Apr 2023",0.0772
American Express Company,"TechCrunch
Amex and Microsoft turn to AI to make expense reports less horrible
Amex also isn't the only company looking to AI to improve the tedious processes around expense report management.
.
9 Feb 2023",-0.079
American Express Company,"Skift
Amex GBT Restructures to Focus on Smaller Companies
American Express Global Business Travel is restructuring to focus on small and medium-sized companies, with layoffs expected in the first half of the year.
.
26 Jan 2023",0.0
American Express Company,"Trak.in
American Express Will Hire 1500 Software Engineers In India, US & Europe
American Express is looking for software engineers, coders and developers, part of a 1,500-person hiring spree for its technology arm. American Express Will...
.
22 Sept 2022",0.0
American Express Company,"Yahoo Finance
American Express Company (NYSE:AXP) insiders sold US$13m worth of stock suggesting impending weakness.
The fact that multiple American Express Company ( NYSE:AXP ) insiders offloaded a considerable amount of shares over...
.
24 Dec 2022",0.0772
American Express Company,"Bankrate
How to plan a party abroad with Amex Concierge
The Platinum Card Concierge is a service for cardholders of some premium American Express cards. Learn how to use the service for party planning and more.
.
21 Mar 2023",0.6597
American Express Company,"Business Today
American Express appoints Sanjay Khanna as CEO
American Express Executive Vice President Rob McClean said that with over 30 years of experience in the industry, Sanjay has exceptional credentials for...
.
12 Sept 2022",-0.5574
American Express Company,"Money Official Site
Why Customers Say American Express Is Their Favorite Credit Card Company
American Express, known for cards with high fees and great perks, has yet again been named the top overall card issuer in the latest JD Power study.
.
9 Sept 2022",0.8885
American Express Company,"The Points Guy
Why I will keep the Amex Platinum card despite its outrageous annual fee
I adore my Platinum Card® from American Express, even with its exorbitant $695 annual fee (see rates and fees). I plan on keeping it forever.
.
28 Mar 2023",0.7253
American Express Company,"PYMNTS.com
American Express Lets Customers ‘Round Up’ to Support Charities
American Express has launched a pilot of a program called Round-Up, which lets card members round up their purchases to contribute to their favorite...
.
8 Sept 2022",0.7506
American Express Company,"Arab News
American Express KSA adds 600 ATMs with Bank AlJazira
American Express Saudi Arabia and Bank AlJazira have successfully signed a new partnership agreement to provide American Express cardmembers access to more...
.
5 Mar 2023",0.7506
American Express Company,"Fast Company
Building a brand through service
Building a brand through service American Express embraces a culture that focuses on colleagues, customers, and communities.
.
1 Nov 2022",0.0
American Express Company,"Mint
AmEx plans 1,500-person hiring spree, with most jobs in US, India and Europe
American multinational corporation American Express is on the hunt for software engineers, coders and developers, part of a 1,500-person hiring spree for...
.
19 Sept 2022",0.0
American Express Company,"Diginomica
American Express drives Qualtrics experience data through its organization to change the way it does business
American Express is delivering experience data to multiple levels across the company, in near real-time, to understand how it can better service its...
.
9 Mar 2023",0.4404
